<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
YNDX;D;12.05.23;0;2000.0000000;2017.0000000;1991.0000000;2012.0000000;351201
YNDX;D;15.05.23;0;2019.0000000;2050.0000000;2013.2000000;2049.6000000;412179
YNDX;D;16.05.23;0;2056.6000000;2063.6000000;2022.0000000;2045.6000000;368067
YNDX;D;17.05.23;0;2047.4000000;2077.8000000;2028.0000000;2058.0000000;452798
YNDX;D;18.05.23;0;2065.2000000;2072.8000000;2026.0000000;2032.8000000;442803
YNDX;D;19.05.23;0;2033.0000000;2285.4000000;2020.0000000;2223.2000000;6556578
YNDX;D;22.05.23;0;2300.2000000;2371.4000000;2235.0000000;2300.0000000;3706710
YNDX;D;23.05.23;0;2315.6000000;2330.0000000;2212.2000000;2242.8000000;1419528
YNDX;D;24.05.23;0;2244.0000000;2256.4000000;2172.2000000;2220.0000000;1035691
YNDX;D;25.05.23;0;2223.0000000;2350.0000000;2165.6000000;2350.0000000;3407501
YNDX;D;26.05.23;0;2355.0000000;2357.6000000;2294.2000000;2322.0000000;1086132
YNDX;D;29.05.23;0;2334.8000000;2410.0000000;2295.6000000;2390.0000000;1486072
YNDX;D;30.05.23;0;2314.8000000;2385.0000000;2263.0000000;2303.6000000;1688009
YNDX;D;31.05.23;0;2298.6000000;2353.0000000;2244.2000000;2324.2000000;1036049
YNDX;D;01.06.23;0;2328.0000000;2356.0000000;2294.8000000;2313.4000000;658567
YNDX;D;02.06.23;0;2324.0000000;2348.0000000;2292.2000000;2343.6000000;556883
YNDX;D;05.06.23;0;2340.0000000;2383.2000000;2282.0000000;2305.8000000;928435
YNDX;D;06.06.23;0;2293.6000000;2334.6000000;2260.2000000;2323.2000000;679461
YNDX;D;07.06.23;0;2324.0000000;2430.0000000;2310.6000000;2425.4000000;1489138
YNDX;D;08.06.23;0;2427.2000000;2523.0000000;2426.0000000;2520.0000000;2586239
YNDX;D;09.06.23;0;2532.4000000;2557.0000000;2481.0000000;2506.6000000;1358360
YNDX;D;13.06.23;0;2506.4000000;2568.0000000;2470.0000000;2566.8000000;944727
YNDX;D;14.06.23;0;2571.6000000;2655.0000000;2550.4000000;2620.0000000;1534499
YNDX;D;15.06.23;0;2637.2000000;2649.0000000;2557.0000000;2600.0000000;1329104
YNDX;D;16.06.23;0;2608.0000000;2615.0000000;2500.8000000;2547.0000000;2370797
YNDX;D;19.06.23;0;2546.8000000;2555.6000000;2475.0000000;2510.4000000;1029648
YNDX;D;20.06.23;0;2504.0000000;2560.0000000;2461.0000000;2510.6000000;833029
YNDX;D;21.06.23;0;2515.0000000;2542.0000000;2490.8000000;2529.6000000;508468
YNDX;D;22.06.23;0;2529.0000000;2537.2000000;2474.0000000;2492.6000000;462510
YNDX;D;23.06.23;0;2482.4000000;2487.6000000;2372.0000000;2393.4000000;1870074
YNDX;D;26.06.23;0;2415.2000000;2448.0000000;2294.0000000;2379.0000000;1918491
YNDX;D;27.06.23;0;2398.0000000;2443.8000000;2351.8000000;2431.4000000;960518
YNDX;D;28.06.23;0;2437.8000000;2472.0000000;2420.2000000;2462.0000000;879220
YNDX;D;29.06.23;0;2475.6000000;2497.0000000;2458.2000000;2468.6000000;493741
YNDX;D;30.06.23;0;2473.4000000;2487.4000000;2420.6000000;2439.6000000;395416
YNDX;D;03.07.23;0;2455.2000000;2457.0000000;2381.0000000;2402.8000000;682277
YNDX;D;04.07.23;0;2405.0000000;2416.0000000;2296.0000000;2366.0000000;788339
YNDX;D;05.07.23;0;2380.0000000;2421.0000000;2370.0000000;2403.6000000;478324
YNDX;D;06.07.23;0;2405.8000000;2427.8000000;2370.0000000;2390.2000000;492431
YNDX;D;07.07.23;0;2389.6000000;2390.0000000;2337.0000000;2365.6000000;712980
YNDX;D;10.07.23;0;2371.0000000;2408.0000000;2355.0000000;2407.6000000;762839
YNDX;D;11.07.23;0;2409.0000000;2463.2000000;2404.2000000;2462.0000000;775599
YNDX;D;12.07.23;0;2471.2000000;2477.6000000;2420.4000000;2445.0000000;640511
YNDX;D;13.07.23;0;2454.2000000;2479.0000000;2425.6000000;2464.6000000;672972
YNDX;D;14.07.23;0;2464.4000000;2557.6000000;2450.0000000;2555.0000000;1748439
YNDX;D;17.07.23;0;2515.0000000;2580.6000000;2491.0000000;2538.4000000;1383298
YNDX;D;18.07.23;0;2538.4000000;2600.0000000;2536.0000000;2590.0000000;1107819
YNDX;D;19.07.23;0;2591.0000000;2609.0000000;2550.8000000;2571.6000000;950394
YNDX;D;20.07.23;0;2571.6000000;2578.6000000;2481.0000000;2492.2000000;1177511
YNDX;D;21.07.23;0;2493.2000000;2537.6000000;2492.6000000;2532.0000000;671540
YNDX;D;24.07.23;0;2542.2000000;2633.8000000;2537.0000000;2630.0000000;1380687
YNDX;D;25.07.23;0;2640.0000000;2662.0000000;2611.2000000;2642.6000000;1325161
YNDX;D;26.07.23;0;2642.4000000;2666.4000000;2611.6000000;2655.2000000;1112951
YNDX;D;27.07.23;0;2665.0000000;2685.0000000;2616.0000000;2630.0000000;1775094
YNDX;D;28.07.23;0;2630.0000000;2642.0000000;2613.0000000;2636.0000000;766960
YNDX;D;31.07.23;0;2641.6000000;2652.8000000;2605.0000000;2635.0000000;1013540
YNDX;D;01.08.23;0;2635.0000000;2717.2000000;2612.8000000;2670.0000000;1678138
YNDX;D;02.08.23;0;2670.0000000;2727.0000000;2666.2000000;2709.4000000;1646149
YNDX;D;03.08.23;0;2709.4000000;2785.0000000;2695.0000000;2780.0000000;1252199
YNDX;D;04.08.23;0;2785.4000000;2872.0000000;2657.4000000;2731.0000000;3358650
YNDX;D;07.08.23;0;2750.0000000;2795.6000000;2662.4000000;2709.0000000;1186646
YNDX;D;08.08.23;0;2700.0000000;2730.0000000;2627.2000000;2728.6000000;1044187
YNDX;D;09.08.23;0;2732.4000000;2748.0000000;2694.4000000;2723.2000000;665737
YNDX;D;10.08.23;0;2730.0000000;2765.0000000;2661.8000000;2718.0000000;2097956
YNDX;D;11.08.23;0;2718.6000000;2729.0000000;2685.2000000;2704.2000000;627924
YNDX;D;14.08.23;0;2712.4000000;2732.0000000;2605.0000000;2610.0000000;1372331
YNDX;D;15.08.23;0;2599.0000000;2695.6000000;2540.0000000;2615.8000000;1099599
YNDX;D;16.08.23;0;2628.0000000;2645.0000000;2450.2000000;2570.6000000;1585902
YNDX;D;17.08.23;0;2597.0000000;2623.0000000;2528.0000000;2581.6000000;1104944
YNDX;D;18.08.23;0;2582.0000000;2609.0000000;2537.8000000;2602.2000000;817147
YNDX;D;21.08.23;0;2613.6000000;2674.4000000;2582.0000000;2662.4000000;962993
YNDX;D;22.08.23;0;2672.0000000;2718.4000000;2650.0000000;2710.8000000;1031561
YNDX;D;23.08.23;0;2714.6000000;2720.0000000;2589.6000000;2604.0000000;1281738
YNDX;D;24.08.23;0;2626.0000000;2660.4000000;2619.6000000;2648.4000000;463352
YNDX;D;25.08.23;0;2649.2000000;2669.8000000;2630.4000000;2648.6000000;415630
YNDX;D;28.08.23;0;2654.4000000;2685.0000000;2652.0000000;2670.0000000;562574
YNDX;D;29.08.23;0;2666.8000000;2710.0000000;2666.0000000;2698.8000000;800205
YNDX;D;30.08.23;0;2691.4000000;2708.0000000;2654.6000000;2668.2000000;571060
YNDX;D;31.08.23;0;2668.2000000;2694.0000000;2641.8000000;2689.0000000;599432
YNDX;D;01.09.23;0;2690.0000000;2700.0000000;2670.0000000;2690.2000000;417718
YNDX;D;04.09.23;0;2690.0000000;2756.0000000;2688.8000000;2744.0000000;1159692
YNDX;D;05.09.23;0;2744.2000000;2754.8000000;2711.2000000;2726.6000000;587474
YNDX;D;06.09.23;0;2730.0000000;2733.0000000;2653.0000000;2664.6000000;947759
YNDX;D;07.09.23;0;2666.6000000;2673.4000000;2555.2000000;2585.6000000;1561701
YNDX;D;08.09.23;0;2586.0000000;2609.0000000;2526.2000000;2547.6000000;863051
YNDX;D;11.09.23;0;2567.0000000;2584.8000000;2470.0000000;2488.8000000;1191720
YNDX;D;12.09.23;0;2497.0000000;2598.0000000;2497.0000000;2579.2000000;1052387
YNDX;D;13.09.23;0;2582.0000000;2633.0000000;2535.6000000;2550.8000000;1043252
YNDX;D;14.09.23;0;2553.0000000;2561.2000000;2450.2000000;2508.8000000;1126757
YNDX;D;15.09.23;0;2499.0000000;2588.0000000;2485.0000000;2568.0000000;628855
YNDX;D;18.09.23;0;2593.0000000;2620.0000000;2508.8000000;2518.0000000;817317
YNDX;D;19.09.23;0;2521.0000000;2527.0000000;2422.2000000;2442.2000000;1283391
YNDX;D;20.09.23;0;2456.8000000;2460.0000000;2358.0000000;2418.0000000;1494661
YNDX;D;21.09.23;0;2407.8000000;2419.0000000;2350.8000000;2355.4000000;1152180
YNDX;D;22.09.23;0;2355.4000000;2435.0000000;2323.2000000;2410.2000000;984738
YNDX;D;25.09.23;0;2425.0000000;2425.0000000;2369.6000000;2391.0000000;542586
YNDX;D;26.09.23;0;2390.6000000;2411.8000000;2352.8000000;2391.0000000;707215
YNDX;D;27.09.23;0;2405.0000000;2466.0000000;2390.4000000;2453.8000000;995801
YNDX;D;28.09.23;0;2455.0000000;2475.2000000;2422.8000000;2439.4000000;834660
YNDX;D;29.09.23;0;2447.8000000;2449.4000000;2392.0000000;2402.2000000;897964
YNDX;D;02.10.23;0;2415.8000000;2434.0000000;2377.6000000;2395.8000000;760461
YNDX;D;03.10.23;0;2390.2000000;2414.4000000;2367.2000000;2386.8000000;657291
YNDX;D;04.10.23;0;2383.4000000;2410.0000000;2373.2000000;2379.6000000;717879
YNDX;D;05.10.23;0;2388.0000000;2483.6000000;2360.2000000;2480.0000000;2258122
YNDX;D;06.10.23;0;2490.6000000;2516.8000000;2468.0000000;2482.2000000;1526500
YNDX;D;09.10.23;0;2484.0000000;2498.8000000;2470.0000000;2477.4000000;509121
YNDX;D;10.10.23;0;2477.6000000;2507.8000000;2454.2000000;2485.2000000;830630
YNDX;D;11.10.23;0;2490.0000000;2500.0000000;2420.0000000;2444.0000000;644806
YNDX;D;12.10.23;0;2435.0000000;2472.0000000;2421.0000000;2465.0000000;517913
YNDX;D;13.10.23;0;2470.0000000;2534.0000000;2466.0000000;2512.6000000;1235619
YNDX;D;16.10.23;0;2527.8000000;2552.0000000;2520.8000000;2530.0000000;673061
YNDX;D;17.10.23;0;2527.0000000;2540.6000000;2509.6000000;2527.4000000;535882
YNDX;D;18.10.23;0;2522.2000000;2539.0000000;2511.8000000;2527.2000000;541004
YNDX;D;19.10.23;0;2521.4000000;2675.4000000;2517.0000000;2660.6000000;3276711
YNDX;D;20.10.23;0;2668.8000000;2700.0000000;2611.0000000;2679.4000000;1959038
YNDX;D;23.10.23;0;2690.0000000;2717.4000000;2656.8000000;2677.2000000;976479
YNDX;D;24.10.23;0;2674.0000000;2730.0000000;2632.4000000;2725.2000000;1224647
YNDX;D;25.10.23;0;2726.2000000;2750.0000000;2700.0000000;2737.0000000;1013175
YNDX;D;26.10.23;0;2760.0000000;2772.4000000;2675.0000000;2682.4000000;1741065
YNDX;D;27.10.23;0;2684.8000000;2736.0000000;2620.0000000;2666.6000000;2311934
YNDX;D;30.10.23;0;2666.8000000;2677.0000000;2600.2000000;2603.6000000;816858
YNDX;D;31.10.23;0;2595.0000000;2640.0000000;2557.0000000;2612.0000000;1049562
YNDX;D;01.11.23;0;2611.6000000;2672.2000000;2600.0000000;2639.8000000;817839
YNDX;D;02.11.23;0;2643.6000000;2665.0000000;2603.0000000;2625.6000000;642643
YNDX;D;03.11.23;0;2633.6000000;2638.2000000;2594.2000000;2613.0000000;542501
YNDX;D;06.11.23;0;2612.0000000;2653.2000000;2606.2000000;2638.0000000;299894
YNDX;D;07.11.23;0;2638.2000000;2645.0000000;2616.6000000;2633.2000000;306527
YNDX;D;08.11.23;0;2638.0000000;2661.8000000;2605.0000000;2614.8000000;595674
YNDX;D;09.11.23;0;2616.8000000;2623.4000000;2582.6000000;2611.6000000;583654
YNDX;D;10.11.23;0;2619.0000000;2620.0000000;2587.8000000;2598.8000000;346142
YNDX;D;13.11.23;0;2598.0000000;2599.8000000;2568.6000000;2577.2000000;470501
YNDX;D;14.11.23;0;2571.6000000;2677.8000000;2531.6000000;2600.0000000;2304984
YNDX;D;15.11.23;0;2592.2000000;2651.8000000;2590.0000000;2620.0000000;879855
YNDX;D;16.11.23;0;2620.0000000;2631.2000000;2564.6000000;2569.0000000;1161809
YNDX;D;17.11.23;0;2569.0000000;2593.6000000;2546.0000000;2572.0000000;478139
YNDX;D;20.11.23;0;2573.0000000;2589.2000000;2557.0000000;2573.4000000;572912
YNDX;D;21.11.23;0;2570.0000000;2587.8000000;2563.0000000;2572.6000000;340917
YNDX;D;22.11.23;0;2578.0000000;2599.0000000;2568.0000000;2573.4000000;486196
YNDX;D;23.11.23;0;2583.0000000;2598.0000000;2540.0000000;2559.2000000;583121
YNDX;D;24.11.23;0;2569.6000000;2616.4000000;2560.0000000;2594.6000000;1005631
YNDX;D;27.11.23;0;2593.4000000;2659.4000000;2587.0000000;2593.2000000;1903884
YNDX;D;28.11.23;0;2599.2000000;2628.0000000;2591.0000000;2602.6000000;808923
YNDX;D;29.11.23;0;2602.2000000;2628.8000000;2563.6000000;2574.0000000;902549
YNDX;D;30.11.23;0;2576.0000000;2603.8000000;2501.0000000;2523.4000000;1097112
YNDX;D;01.12.23;0;2526.4000000;2548.0000000;2410.0000000;2420.6000000;1683423
