<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MDMG;D;30/11/21;00:00:00;825.8000000;861.9000000;819.0000000;831.7000000;44336
MDMG;D;01/12/21;00:00:00;830.3000000;848.0000000;830.3000000;841.2000000;10384
MDMG;D;02/12/21;00:00:00;846.2000000;848.0000000;832.7000000;839.5000000;9825
MDMG;D;03/12/21;00:00:00;840.0000000;846.8000000;823.6000000;827.4000000;14899
MDMG;D;06/12/21;00:00:00;828.2000000;843.0000000;786.2000000;804.0000000;19710
MDMG;D;07/12/21;00:00:00;805.0000000;829.9000000;803.0000000;815.3000000;9466
MDMG;D;08/12/21;00:00:00;830.5000000;830.5000000;806.5000000;811.3000000;7663
MDMG;D;09/12/21;00:00:00;811.3000000;818.8000000;804.0000000;815.1000000;19027
MDMG;D;10/12/21;00:00:00;827.0000000;827.1000000;806.0000000;811.6000000;15704
MDMG;D;13/12/21;00:00:00;808.6000000;826.7000000;785.0000000;785.8000000;26021
MDMG;D;14/12/21;00:00:00;785.0000000;822.0000000;775.1000000;789.5000000;26040
MDMG;D;15/12/21;00:00:00;800.2000000;812.2000000;786.3000000;795.7000000;28720
MDMG;D;16/12/21;00:00:00;812.3000000;818.8000000;786.0000000;802.9000000;22562
MDMG;D;17/12/21;00:00:00;801.9000000;801.9000000;790.4000000;796.0000000;16323
MDMG;D;20/12/21;00:00:00;796.5000000;804.9000000;781.5000000;786.6000000;10838
MDMG;D;21/12/21;00:00:00;786.5000000;809.0000000;782.4000000;808.0000000;28260
MDMG;D;22/12/21;00:00:00;808.4000000;820.0000000;801.1000000;813.0000000;11474
MDMG;D;23/12/21;00:00:00;817.5000000;818.9000000;800.5000000;811.8000000;9488
MDMG;D;24/12/21;00:00:00;811.8000000;818.8000000;801.0000000;814.2000000;9728
MDMG;D;27/12/21;00:00:00;815.9000000;815.9000000;806.1000000;810.0000000;13363
MDMG;D;28/12/21;00:00:00;814.9000000;816.0000000;810.1000000;811.7000000;15926
MDMG;D;29/12/21;00:00:00;811.0000000;815.8000000;800.0000000;802.0000000;17364
MDMG;D;30/12/21;00:00:00;802.0000000;814.1000000;792.5000000;797.1000000;31536
MDMG;D;03/01/22;00:00:00;798.9000000;828.9000000;798.9000000;825.0000000;19798
MDMG;D;04/01/22;00:00:00;829.8000000;839.9000000;820.0000000;827.1000000;11089
MDMG;D;05/01/22;00:00:00;833.0000000;838.7000000;820.0000000;820.0000000;14450
MDMG;D;06/01/22;00:00:00;830.0000000;841.8000000;797.1000000;812.0000000;18366
MDMG;D;10/01/22;00:00:00;820.1000000;834.9000000;800.5000000;808.2000000;16038
MDMG;D;11/01/22;00:00:00;808.0000000;825.0000000;802.5000000;823.0000000;22737
MDMG;D;12/01/22;00:00:00;831.0000000;867.0000000;819.9000000;838.2000000;67752
MDMG;D;13/01/22;00:00:00;844.0000000;845.0000000;807.0000000;807.0000000;57058
MDMG;D;14/01/22;00:00:00;810.2000000;829.7000000;786.0000000;793.5000000;57126
MDMG;D;17/01/22;00:00:00;800.7000000;824.4000000;781.3000000;789.9000000;29259
MDMG;D;18/01/22;00:00:00;797.0000000;799.9000000;725.3000000;728.1000000;99761
MDMG;D;19/01/22;00:00:00;735.0000000;784.0000000;704.5000000;770.0000000;76093
MDMG;D;20/01/22;00:00:00;799.0000000;800.0000000;771.0000000;782.5000000;19037
MDMG;D;21/01/22;00:00:00;782.5000000;789.6000000;755.3000000;755.3000000;30707
MDMG;D;24/01/22;00:00:00;757.0000000;758.0000000;715.0000000;715.5000000;67242
MDMG;D;25/01/22;00:00:00;743.0000000;757.5000000;719.6000000;732.0000000;16876
MDMG;D;26/01/22;00:00:00;730.0000000;775.0000000;730.0000000;764.4000000;17670
MDMG;D;27/01/22;00:00:00;764.4000000;777.0000000;753.0000000;767.3000000;38492
MDMG;D;28/01/22;00:00:00;780.0000000;787.4000000;765.5000000;772.8000000;8607
